AC_REG,Year,Quarter,Month,Day,ENTRY_DATE,Year,Quarter,Month,Day,FLT_NO,Year,Quarter,Month,Day,IN_HRS,IN_MNT,LNDGS,Year,Quarter,Month,Day,OFF_HRS,OFF_MNT,Year,Quarter,Month,Day,ON_HRS,ON_MNT,OPS_CODE,OPS_DATE,Year,Quarter,Month,Day,OUT_HRS,OUT_MNT,STN_FROM,STN_TO,TYPE_CODE,USER_ID
BCF,1899,Qtr 4,December,31,20020103,1899,Qtr 4,December,31,306,1899,Qtr 4,December,31,16,22,1,1899,Qtr 4,December,31,14,50,1899,Qtr 4,December,31,16,17,REV,20020102,1899,Qtr 4,December,31,14,38,KHI,LHE,D,DL48
BCF,1899,Qtr 4,December,31,20020103,1899,Qtr 4,December,31,307,1899,Qtr 4,December,31,19,10,1,1899,Qtr 4,December,31,17,38,1899,Qtr 4,December,31,19,5,REV,20020102,1899,Qtr 4,December,31,17,22,LHE,KHI,D,DL48
BCF,1899,Qtr 4,December,31,20020110,1899,Qtr 4,December,31,322,1899,Qtr 4,December,31,12,33,1,1899,Qtr 4,December,31,11,21,1899,Qtr 4,December,31,12,27,REV,20020109,1899,Qtr 4,December,31,11,9,UET,LHE,D,DL45
BCF,1899,Qtr 4,December,31,20020110,1899,Qtr 4,December,31,323,1899,Qtr 4,December,31,10,40,1,1899,Qtr 4,December,31,9,20,1899,Qtr 4,December,31,10,30,REV,20020109,1899,Qtr 4,December,31,9,4,LHE,UET,D,DL45
BCF,1899,Qtr 4,December,31,20020104,1899,Qtr 4,December,31,328,1899,Qtr 4,December,31,18,8,1,1899,Qtr 4,December,31,15,37,1899,Qtr 4,December,31,18,1,ATB,20020103,1899,Qtr 4,December,31,15,26,KHI,KHI,,DL04
BCF,1899,Qtr 4,December,31,20020109,1899,Qtr 4,December,31,328,1899,Qtr 4,December,31,16,35,1,1899,Qtr 4,December,31,15,8,1899,Qtr 4,December,31,16,31,REV,20020108,1899,Qtr 4,December,31,14,59,KHI,LYP,D,DL02
BCF,1899,Qtr 4,December,31,20020101,1899,Qtr 4,December,31,328,1899,Qtr 4,December,31,17,0,1,1899,Qtr 4,December,31,15,48,1899,Qtr 4,December,31,16,55,REV,20020101,1899,Qtr 4,December,31,15,30,KHI,MUX,I,DL10
BCF,1899,Qtr 4,December,31,20020109,1899,Qtr 4,December,31,329,1899,Qtr 4,December,31,18,4,1,1899,Qtr 4,December,31,17,31,1899,Qtr 4,December,31,17,56,REV,20020108,1899,Qtr 4,December,31,17,15,LYP,MUX,D,DL02
BCF,1899,Qtr 4,December,31,20020109,1899,Qtr 4,December,31,329,1899,Qtr 4,December,31,20,4,1,1899,Qtr 4,December,31,18,49,1899,Qtr 4,December,31,19,59,REV,20020108,1899,Qtr 4,December,31,18,41,MUX,KHI,D,DL02
BCF,1899,Qtr 4,December,31,20020101,1899,Qtr 4,December,31,329,1899,Qtr 4,December,31,19,56,1,1899,Qtr 4,December,31,18,42,1899,Qtr 4,December,31,19,50,REV,20020101,1899,Qtr 4,December,31,18,35,MUX,KHI,I,DL10
BCF,1899,Qtr 4,December,31,20020106,1899,Qtr 4,December,31,330,1899,Qtr 4,December,31,9,2,1,1899,Qtr 4,December,31,7,51,1899,Qtr 4,December,31,8,55,REV,20020106,1899,Qtr 4,December,31,7,40,KHI,MUX,D,DL02
BCF,1899,Qtr 4,December,31,20020106,1899,Qtr 4,December,31,331,1899,Qtr 4,December,31,11,0,1,1899,Qtr 4,December,31,9,49,1899,Qtr 4,December,31,10,55,REV,20020106,1899,Qtr 4,December,31,9,41,MUX,KHI,D,DL02
BCF,1899,Qtr 4,December,31,20020109,1899,Qtr 4,December,31,340,1899,Qtr 4,December,31,6,32,1,1899,Qtr 4,December,31,5,7,1899,Qtr 4,December,31,6,25,REV,20020108,1899,Qtr 4,December,31,4,54,KHI,LYP,D,DL02
BCF,1899,Qtr 4,December,31,20020109,1899,Qtr 4,December,31,341,1899,Qtr 4,December,31,9,8,1,1899,Qtr 4,December,31,7,34,1899,Qtr 4,December,31,9,3,REV,20020108,1899,Qtr 4,December,31,7,24,LYP,KHI,D,DL02
BCF,1899,Qtr 4,December,31,20020105,1899,Qtr 4,December,31,356,1899,Qtr 4,December,31,7,35,1,1899,Qtr 4,December,31,6,43,1899,Qtr 4,December,31,7,24,REV,20020105,1899,Qtr 4,December,31,6,28,LHE,ISB,D,DL02
BCF,1899,Qtr 4,December,31,40040220,1899,Qtr 4,December,31,356,1899,Qtr 4,December,31,6,50,2,1899,Qtr 4,December,31,4,80,1899,Qtr 4,December,31,6,34,REV,40040219,1899,Qtr 4,December,31,4,54,LHE,ISB,D,DL45
BCF,1899,Qtr 4,December,31,20020105,1899,Qtr 4,December,31,362,1899,Qtr 4,December,31,23,59,1,1899,Qtr 4,December,31,22,8,1899,Qtr 4,December,31,23,54,REV,20020103,1899,Qtr 4,December,31,21,55,KHI,ISB,D,DL02
BCF,1899,Qtr 4,December,31,20020105,1899,Qtr 4,December,31,381,1899,Qtr 4,December,31,8,45,1,1899,Qtr 4,December,31,8,0,1899,Qtr 4,December,31,8,37,REV,20020104,1899,Qtr 4,December,31,7,44,ISB,LHE,D,DL02
BCF,1899,Qtr 4,December,31,40040220,1899,Qtr 4,December,31,381,1899,Qtr 4,December,31,16,35,2,1899,Qtr 4,December,31,14,86,1899,Qtr 4,December,31,16,23,REV,40040219,1899,Qtr 4,December,31,14,60,ISB,LHE,D,DL45
BCF,1899,Qtr 4,December,31,20020105,1899,Qtr 4,December,31,386,1899,Qtr 4,December,31,10,17,1,1899,Qtr 4,December,31,9,43,1899,Qtr 4,December,31,10,12,REV,20020104,1899,Qtr 4,December,31,9,30,LHE,ISB,D,DL02
BCF,1899,Qtr 4,December,31,20020105,1899,Qtr 4,December,31,387,1899,Qtr 4,December,31,12,13,1,1899,Qtr 4,December,31,11,34,1899,Qtr 4,December,31,12,7,REV,20020104,1899,Qtr 4,December,31,11,21,ISB,LHE,D,DL02
BCF,1899,Qtr 4,December,31,20020105,1899,Qtr 4,December,31,391,1899,Qtr 4,December,31,9,58,1,1899,Qtr 4,December,31,9,16,1899,Qtr 4,December,31,9,53,REV,20020105,1899,Qtr 4,December,31,9,3,ISB,LHE,D,DL02
BCF,1899,Qtr 4,December,31,20020105,1899,Qtr 4,December,31,391,1899,Qtr 4,December,31,12,25,1,1899,Qtr 4,December,31,11,10,1899,Qtr 4,December,31,12,22,REV,20020105,1899,Qtr 4,December,31,10,42,LHE,SKZ,D,DL02
BCF,1899,Qtr 4,December,31,20020105,1899,Qtr 4,December,31,391,1899,Qtr 4,December,31,13,43,1,1899,Qtr 4,December,31,12,59,1899,Qtr 4,December,31,13,39,REV,20020105,1899,Qtr 4,December,31,12,53,SKZ,KHI,D,DL02
BCF,1899,Qtr 4,December,31,40040215,1899,Qtr 4,December,31,392,1899,Qtr 4,December,31,24,59,2,1899,Qtr 4,December,31,22,85,1899,Qtr 4,December,31,24,51,REV,40040214,1899,Qtr 4,December,31,22,57,KHI,SKZ,D,DL02
BCF,1899,Qtr 4,December,31,40040215,1899,Qtr 4,December,31,393,1899,Qtr 4,December,31,27,57,2,1899,Qtr 4,December,31,26,22,1899,Qtr 4,December,31,26,103,REV,40040214,1899,Qtr 4,December,31,26,10,SKZ,KHI,D,DL02
BCF,1899,Qtr 4,December,31,20020103,1899,Qtr 4,December,31,396,1899,Qtr 4,December,31,9,37,1,1899,Qtr 4,December,31,8,27,1899,Qtr 4,December,31,9,32,REV,20020102,1899,Qtr 4,December,31,8,15,KHI,MUX,D,DL48
BCF,1899,Qtr 4,December,31,20020107,1899,Qtr 4,December,31,396,1899,Qtr 4,December,31,9,24,0,1899,Qtr 4,December,31,0,0,1899,Qtr 4,December,31,0,0,TXI,20020107,1899,Qtr 4,December,31,9,14,KHI,KHI,,DL48
BCF,1899,Qtr 4,December,31,20020104,1899,Qtr 4,December,31,3962,1899,Qtr 4,December,31,10,9,1,1899,Qtr 4,December,31,8,43,1899,Qtr 4,December,31,10,2,REV,20020103,1899,Qtr 4,December,31,8,29,KHI,LYP,D,DL04
BCF,1899,Qtr 4,December,31,20020102,1899,Qtr 4,December,31,3962,1899,Qtr 4,December,31,10,28,1,1899,Qtr 4,December,31,9,1,1899,Qtr 4,December,31,10,20,REV,20020101,1899,Qtr 4,December,31,8,48,KHI,LYP,D,DL14
BCF,1899,Qtr 4,December,31,20020103,1899,Qtr 4,December,31,397,1899,Qtr 4,December,31,11,35,1,1899,Qtr 4,December,31,10,18,1899,Qtr 4,December,31,11,30,REV,20020102,1899,Qtr 4,December,31,10,12,MUX,KHI,D,DL48
BCF,1899,Qtr 4,December,31,20020104,1899,Qtr 4,December,31,3972,1899,Qtr 4,December,31,12,25,1,1899,Qtr 4,December,31,10,58,1899,Qtr 4,December,31,12,18,REV,20020103,1899,Qtr 4,December,31,10,52,LYP,KHI,D,DL04
BCF,1899,Qtr 4,December,31,20020102,1899,Qtr 4,December,31,3972,1899,Qtr 4,December,31,12,45,1,1899,Qtr 4,December,31,11,20,1899,Qtr 4,December,31,12,40,REV,20020101,1899,Qtr 4,December,31,11,8,LYP,KHI,D,DL14
BCF,1899,Qtr 4,December,31,20020110,1899,Qtr 4,December,31,413,1899,Qtr 4,December,31,16,26,1,1899,Qtr 4,December,31,14,47,1899,Qtr 4,December,31,16,20,REV,20020110,1899,Qtr 4,December,31,14,29,LHE,KHI,D,DL45
BCF,1899,Qtr 4,December,31,20020110,1899,Qtr 4,December,31,414,1899,Qtr 4,December,31,1,46,1,1899,Qtr 4,December,31,0,12,1899,Qtr 4,December,31,1,34,REV,20020109,1899,Qtr 4,December,31,0,1,KHI,LHE,D,DL45
BCG,1899,Qtr 4,December,31,200201096,1899,Qtr 4,December,31,OOSD,1899,Qtr 4,December,31,0,0,0,1899,Qtr 4,December,31,0,0,1899,Qtr 4,December,31,0,0,,200201055,1899,Qtr 4,December,31,0,0,KHI,KHI,,DL02
BCH,1899,Qtr 4,December,31,20020104,1899,Qtr 4,December,31,135,1899,Qtr 4,December,31,7,10,1,1899,Qtr 4,December,31,5,42,1899,Qtr 4,December,31,7,7,REV,20020104,1899,Qtr 4,December,31,5,30,KHI,KCF,D,DL02
BCH,1899,Qtr 4,December,31,60060318,1899,Qtr 4,December,31,135,1899,Qtr 4,December,31,17,60,3,1899,Qtr 4,December,31,12,102,1899,Qtr 4,December,31,16,108,REV,60060318,1899,Qtr 4,December,31,12,59,KHI,KCF,D,DL04
BCH,1899,Qtr 4,December,31,20020104,1899,Qtr 4,December,31,136,1899,Qtr 4,December,31,9,10,1,1899,Qtr 4,December,31,7,28,1899,Qtr 4,December,31,8,58,REV,20020104,1899,Qtr 4,December,31,7,20,KCF,KHI,D,DL02
BCH,1899,Qtr 4,December,31,20020102,1899,Qtr 4,December,31,136,1899,Qtr 4,December,31,6,50,1,1899,Qtr 4,December,31,5,18,1899,Qtr 4,December,31,6,43,REV,20020102,1899,Qtr 4,December,31,5,10,KCF,KHI,D,DL04
BCH,1899,Qtr 4,December,31,40040216,1899,Qtr 4,December,31,136,1899,Qtr 4,December,31,13,95,2,1899,Qtr 4,December,31,13,47,1899,Qtr 4,December,31,13,88,REV,40040216,1899,Qtr 4,December,31,13,35,KCF,SKZ,D,DL04
BCH,1899,Qtr 4,December,31,40040216,1899,Qtr 4,December,31,136,1899,Qtr 4,December,31,17,90,2,1899,Qtr 4,December,31,15,28,1899,Qtr 4,December,31,17,77,REV,40040216,1899,Qtr 4,December,31,15,10,SKZ,KHI,D,DL04
BCH,1899,Qtr 4,December,31,20020106,1899,Qtr 4,December,31,155,1899,Qtr 4,December,31,10,15,1,1899,Qtr 4,December,31,9,15,1899,Qtr 4,December,31,10,10,REV,20020106,1899,Qtr 4,December,31,9,4,KHI,DDU,D,DL02
BCH,1899,Qtr 4,December,31,40040211,1899,Qtr 4,December,31,155,1899,Qtr 4,December,31,20,50,2,1899,Qtr 4,December,31,18,60,1899,Qtr 4,December,31,20,44,REV,40040211,1899,Qtr 4,December,31,18,40,KHI,DDU,D,DL04
BCH,1899,Qtr 4,December,31,20020108,1899,Qtr 4,December,31,155,1899,Qtr 4,December,31,10,10,1,1899,Qtr 4,December,31,9,8,1899,Qtr 4,December,31,10,6,REV,20020108,1899,Qtr 4,December,31,9,0,KHI,DDU,D,DL48
BCH,1899,Qtr 4,December,31,40040211,1899,Qtr 4,December,31,1552,1899,Qtr 4,December,31,21,42,2,1899,Qtr 4,December,31,19,45,1899,Qtr 4,December,31,21,35,REV,40040211,1899,Qtr 4,December,31,19,20,KHI,DDU,D,DL04
BCH,1899,Qtr 4,December,31,20020106,1899,Qtr 4,December,31,156,1899,Qtr 4,December,31,11,25,1,1899,Qtr 4,December,31,10,35,1899,Qtr 4,December,31,11,21,REV,20020106,1899,Qtr 4,December,31,10,30,DDU,KHI,D,DL02
BCH,1899,Qtr 4,December,31,40040211,1899,Qtr 4,December,31,156,1899,Qtr 4,December,31,22,95,2,1899,Qtr 4,December,31,20,97,1899,Qtr 4,December,31,22,82,REV,40040211,1899,Qtr 4,December,31,20,85,DDU,KHI,D,DL04
BCH,1899,Qtr 4,December,31,20020108,1899,Qtr 4,December,31,156,1899,Qtr 4,December,31,11,35,1,1899,Qtr 4,December,31,10,33,1899,Qtr 4,December,31,11,29,REV,20020108,1899,Qtr 4,December,31,10,25,DDU,KHI,D,DL48
BCH,1899,Qtr 4,December,31,40040211,1899,Qtr 4,December,31,1562,1899,Qtr 4,December,31,24,23,2,1899,Qtr 4,December,31,21,80,1899,Qtr 4,December,31,23,67,REV,40040211,1899,Qtr 4,December,31,21,65,DDU,KHI,D,DL04
BCH,1899,Qtr 4,December,31,40040210,1899,Qtr 4,December,31,IISD,1899,Qtr 4,December,31,0,0,0,1899,Qtr 4,December,31,0,0,1899,Qtr 4,December,31,0,0,,40040208,1899,Qtr 4,December,31,0,0,KHI,KHI,,DL02
BCH,1899,Qtr 4,December,31,20020110,1899,Qtr 4,December,31,TRG7,1899,Qtr 4,December,31,7,30,1,1899,Qtr 4,December,31,6,17,1899,Qtr 4,December,31,7,25,TRG,20020110,1899,Qtr 4,December,31,6,12,KHI,KHI,,DL04
BCM,1899,Qtr 4,December,31,200201150,1899,Qtr 4,December,31,OOSD,1899,Qtr 4,December,31,0,0,0,1899,Qtr 4,December,31,0,0,1899,Qtr 4,December,31,0,0,,200201055,1899,Qtr 4,December,31,0,0,KHI,KHI,,DL10
BCT,1899,Qtr 4,December,31,20020104,1899,Qtr 4,December,31,605,1899,Qtr 4,December,31,3,16,1,1899,Qtr 4,December,31,2,25,1899,Qtr 4,December,31,3,12,REV,20020104,1899,Qtr 4,December,31,2,18,ISB,GIL,D,DL28
BCT,1899,Qtr 4,December,31,20020104,1899,Qtr 4,December,31,606,1899,Qtr 4,December,31,4,47,1,1899,Qtr 4,December,31,3,45,1899,Qtr 4,December,31,4,42,REV,20020104,1899,Qtr 4,December,31,3,40,GIL,ISB,D,DL28
BCT,1899,Qtr 4,December,31,20020104,1899,Qtr 4,December,31,611,1899,Qtr 4,December,31,6,35,1,1899,Qtr 4,December,31,5,40,1899,Qtr 4,December,31,6,31,REV,20020104,1899,Qtr 4,December,31,5,34,ISB,GIL,D,DL28
BCT,1899,Qtr 4,December,31,20020104,1899,Qtr 4,December,31,612,1899,Qtr 4,December,31,8,0,1,1899,Qtr 4,December,31,7,6,1899,Qtr 4,December,31,7,56,REV,20020104,1899,Qtr 4,December,31,7,0,GIL,ISB,D,DL28
BCT,1899,Qtr 4,December,31,20020103,1899,Qtr 4,December,31,688,1899,Qtr 4,December,31,7,44,1,1899,Qtr 4,December,31,6,44,1899,Qtr 4,December,31,7,37,REV,20020103,1899,Qtr 4,December,31,6,35,ISB,LHE,D,DL28
BCT,1899,Qtr 4,December,31,20020103,1899,Qtr 4,December,31,688,1899,Qtr 4,December,31,11,10,1,1899,Qtr 4,December,31,10,0,1899,Qtr 4,December,31,11,5,REV,20020103,1899,Qtr 4,December,31,9,40,LHE,MUX,D,DL28
BCT,1899,Qtr 4,December,31,20020103,1899,Qtr 4,December,31,689,1899,Qtr 4,December,31,14,35,1,1899,Qtr 4,December,31,13,46,1899,Qtr 4,December,31,14,30,REV,20020103,1899,Qtr 4,December,31,13,25,LHE,ISB,D,DL28
BCT,1899,Qtr 4,December,31,20020103,1899,Qtr 4,December,31,689,1899,Qtr 4,December,31,12,50,1,1899,Qtr 4,December,31,11,48,1899,Qtr 4,December,31,12,45,REV,20020103,1899,Qtr 4,December,31,11,40,MUX,LHE,D,DL28
BCT,1899,Qtr 4,December,31,40040204,1899,Qtr 4,December,31,IISD,1899,Qtr 4,December,31,0,0,0,1899,Qtr 4,December,31,0,0,1899,Qtr 4,December,31,0,0,,40040203,1899,Qtr 4,December,31,0,0,ISB,ISB,,DL26
BCT,1899,Qtr 4,December,31,120120657,1899,Qtr 4,December,31,IISD,1899,Qtr 4,December,31,0,0,0,1899,Qtr 4,December,31,0,0,1899,Qtr 4,December,31,0,0,,120120645,1899,Qtr 4,December,31,0,0,ISB,ISB,,DL28
BCZ,1899,Qtr 4,December,31,20020103,1899,Qtr 4,December,31,356,1899,Qtr 4,December,31,11,30,1,1899,Qtr 4,December,31,10,40,1899,Qtr 4,December,31,11,25,REV,20020103,1899,Qtr 4,December,31,10,25,LHE,ISB,D,DL28
BCZ,1899,Qtr 4,December,31,20020109,1899,Qtr 4,December,31,381,1899,Qtr 4,December,31,8,45,1,1899,Qtr 4,December,31,7,49,1899,Qtr 4,December,31,8,39,REV,20020108,1899,Qtr 4,December,31,7,34,ISB,LHE,D,DL29
BCZ,1899,Qtr 4,December,31,20020105,1899,Qtr 4,December,31,385,1899,Qtr 4,December,31,8,50,1,1899,Qtr 4,December,31,7,46,1899,Qtr 4,December,31,8,45,REV,20020105,1899,Qtr 4,December,31,7,20,LHE,MUX,D,DL05
BCZ,1899,Qtr 4,December,31,20020105,1899,Qtr 4,December,31,386,1899,Qtr 4,December,31,10,30,1,1899,Qtr 4,December,31,9,29,1899,Qtr 4,December,31,10,25,REV,20020105,1899,Qtr 4,December,31,9,20,MUX,LHE,D,DL05
BCZ,1899,Qtr 4,December,31,40040207,1899,Qtr 4,December,31,387,1899,Qtr 4,December,31,26,94,2,1899,Qtr 4,December,31,24,80,1899,Qtr 4,December,31,26,85,REV,40040206,1899,Qtr 4,December,31,24,50,LHE,MUX,D,DL05
BCZ,1899,Qtr 4,December,31,20020107,1899,Qtr 4,December,31,387,1899,Qtr 4,December,31,13,30,1,1899,Qtr 4,December,31,12,23,1899,Qtr 4,December,31,13,25,REV,20020107,1899,Qtr 4,December,31,12,10,LHE,MUX,D,DL28
BCZ,1899,Qtr 4,December,31,20020109,1899,Qtr 4,December,31,387,1899,Qtr 4,December,31,13,40,1,1899,Qtr 4,December,31,12,32,1899,Qtr 4,December,31,13,34,REV,20020108,1899,Qtr 4,December,31,12,20,LHE,MUX,D,DL29
BCZ,1899,Qtr 4,December,31,20020107,1899,Qtr 4,December,31,388,1899,Qtr 4,December,31,16,46,1,1899,Qtr 4,December,31,15,45,1899,Qtr 4,December,31,16,41,REV,20020107,1899,Qtr 4,December,31,15,33,LHE,ISB,D,DL28
BCZ,1899,Qtr 4,December,31,40040207,1899,Qtr 4,December,31,388,1899,Qtr 4,December,31,30,55,2,1899,Qtr 4,December,31,28,34,1899,Qtr 4,December,31,30,37,REV,40040206,1899,Qtr 4,December,31,28,20,MUX,LHE,D,DL05
BCZ,1899,Qtr 4,December,31,20020107,1899,Qtr 4,December,31,388,1899,Qtr 4,December,31,15,10,1,1899,Qtr 4,December,31,14,5,1899,Qtr 4,December,31,15,4,REV,20020107,1899,Qtr 4,December,31,13,50,MUX,LHE,D,DL28
BCZ,1899,Qtr 4,December,31,20020109,1899,Qtr 4,December,31,388,1899,Qtr 4,December,31,15,22,1,1899,Qtr 4,December,31,14,12,1899,Qtr 4,December,31,15,10,REV,20020108,1899,Qtr 4,December,31,14,2,MUX,LHE,D,DL29
BCZ,1899,Qtr 4,December,31,20020105,1899,Qtr 4,December,31,603,1899,Qtr 4,December,31,8,20,1,1899,Qtr 4,December,31,7,11,1899,Qtr 4,December,31,8,10,REV,20020104,1899,Qtr 4,December,31,7,5,ISB,LHE,D,DL05
BCZ,1899,Qtr 4,December,31,20020103,1899,Qtr 4,December,31,603,1899,Qtr 4,December,31,8,10,1,1899,Qtr 4,December,31,7,10,1899,Qtr 4,December,31,8,0,REV,20020103,1899,Qtr 4,December,31,6,56,ISB,LHE,D,DL28
BCZ,1899,Qtr 4,December,31,20020105,1899,Qtr 4,December,31,604,1899,Qtr 4,December,31,12,20,1,1899,Qtr 4,December,31,11,17,1899,Qtr 4,December,31,12,15,REV,20020104,1899,Qtr 4,December,31,11,5,BHV,LHE,D,DL05
BCZ,1899,Qtr 4,December,31,20020105,1899,Qtr 4,December,31,604,1899,Qtr 4,December,31,10,45,1,1899,Qtr 4,December,31,9,37,1899,Qtr 4,December,31,10,40,REV,20020104,1899,Qtr 4,December,31,9,25,LHE,BHV,D,DL05
BCZ,1899,Qtr 4,December,31,20020107,1899,Qtr 4,December,31,615,1899,Qtr 4,December,31,15,35,1,1899,Qtr 4,December,31,14,40,1899,Qtr 4,December,31,15,29,REV,20020106,1899,Qtr 4,December,31,14,30,ISB,LHE,D,DL28
BCZ,1899,Qtr 4,December,31,20020111,1899,Qtr 4,December,31,615,1899,Qtr 4,December,31,15,35,1,1899,Qtr 4,December,31,14,36,1899,Qtr 4,December,31,15,29,REV,20020110,1899,Qtr 4,December,31,14,30,ISB,LHE,D,DL29
BCZ,1899,Qtr 4,December,31,40040207,1899,Qtr 4,December,31,616,1899,Qtr 4,December,31,34,25,2,1899,Qtr 4,December,31,32,36,1899,Qtr 4,December,31,34,17,REV,40040206,1899,Qtr 4,December,31,32,0,LHE,ISB,D,DL05
BCZ,1899,Qtr 4,December,31,20020109,1899,Qtr 4,December,31,616,1899,Qtr 4,December,31,17,0,1,1899,Qtr 4,December,31,16,5,1899,Qtr 4,December,31,16,55,REV,20020108,1899,Qtr 4,December,31,15,55,LHE,ISB,D,DL29
BCZ,1899,Qtr 4,December,31,20020109,1899,Qtr 4,December,31,680,1899,Qtr 4,December,31,11,9,1,1899,Qtr 4,December,31,10,17,1899,Qtr 4,December,31,11,3,REV,20020109,1899,Qtr 4,December,31,10,0,ISB,LHE,D,DL26
BCZ,1899,Qtr 4,December,31,20020109,1899,Qtr 4,December,31,680,1899,Qtr 4,December,31,13,0,1,1899,Qtr 4,December,31,11,50,1899,Qtr 4,December,31,12,55,REV,20020109,1899,Qtr 4,December,31,11,34,LHE,MUX,D,DL26
BCZ,1899,Qtr 4,December,31,20020109,1899,Qtr 4,December,31,681,1899,Qtr 4,December,31,16,15,1,1899,Qtr 4,December,31,15,25,1899,Qtr 4,December,31,16,10,REV,20020109,1899,Qtr 4,December,31,15,10,LHE,ISB,D,DL26
BCZ,1899,Qtr 4,December,31,20020109,1899,Qtr 4,December,31,681,1899,Qtr 4,December,31,14,45,1,1899,Qtr 4,December,31,13,43,1899,Qtr 4,December,31,14,40,REV,20020109,1899,Qtr 4,December,31,13,35,MUX,LHE,D,DL26
BCZ,1899,Qtr 4,December,31,20020106,1899,Qtr 4,December,31,688,1899,Qtr 4,December,31,6,40,1,1899,Qtr 4,December,31,5,42,1899,Qtr 4,December,31,6,34,REV,20020106,1899,Qtr 4,December,31,5,35,ISB,LHE,D,DL05
BCZ,1899,Qtr 4,December,31,60060321,1899,Qtr 4,December,31,688,1899,Qtr 4,December,31,13,47,3,1899,Qtr 4,December,31,10,50,1899,Qtr 4,December,31,13,29,REV,60060321,1899,Qtr 4,December,31,10,18,ISB,LHE,D,DL26
BCZ,1899,Qtr 4,December,31,20020106,1899,Qtr 4,December,31,688,1899,Qtr 4,December,31,8,45,1,1899,Qtr 4,December,31,7,35,1899,Qtr 4,December,31,8,39,REV,20020106,1899,Qtr 4,December,31,7,20,LHE,MUX,D,DL05
BCZ,1899,Qtr 4,December,31,60060321,1899,Qtr 4,December,31,688,1899,Qtr 4,December,31,20,107,3,1899,Qtr 4,December,31,17,67,1899,Qtr 4,December,31,20,88,REV,60060321,1899,Qtr 4,December,31,15,137,LHE,MUX,D,DL26
BCZ,1899,Qtr 4,December,31,20020106,1899,Qtr 4,December,31,689,1899,Qtr 4,December,31,12,9,1,1899,Qtr 4,December,31,11,7,1899,Qtr 4,December,31,12,4,REV,20020106,1899,Qtr 4,December,31,10,48,LHE,ISB,D,DL05
BCZ,1899,Qtr 4,December,31,60060321,1899,Qtr 4,December,31,689,1899,Qtr 4,December,31,30,103,3,1899,Qtr 4,December,31,27,131,1899,Qtr 4,December,31,30,84,REV,60060321,1899,Qtr 4,December,31,27,77,LHE,ISB,D,DL26
BCZ,1899,Qtr 4,December,31,20020106,1899,Qtr 4,December,31,689,1899,Qtr 4,December,31,10,20,1,1899,Qtr 4,December,31,9,15,1899,Qtr 4,December,31,10,14,REV,20020106,1899,Qtr 4,December,31,9,10,MUX,LHE,D,DL05
BCZ,1899,Qtr 4,December,31,60060321,1899,Qtr 4,December,31,689,1899,Qtr 4,December,31,26,43,3,1899,Qtr 4,December,31,22,81,1899,Qtr 4,December,31,25,81,REV,60060321,1899,Qtr 4,December,31,21,120,MUX,LHE,D,DL26
BDB,1899,Qtr 4,December,31,20020102,1899,Qtr 4,December,31,507,1899,Qtr 4,December,31,11,15,1,1899,Qtr 4,December,31,10,25,1899,Qtr 4,December,31,11,11,REV,20020102,1899,Qtr 4,December,31,10,20,GWD,PJG,D,DL04
BDB,1899,Qtr 4,December,31,20020102,1899,Qtr 4,December,31,507,1899,Qtr 4,December,31,10,3,1,1899,Qtr 4,December,31,8,30,1899,Qtr 4,December,31,9,59,REV,20020102,1899,Qtr 4,December,31,8,10,KHI,GWD,D,DL04
BDB,1899,Qtr 4,December,31,20020102,1899,Qtr 4,December,31,508,1899,Qtr 4,December,31,12,33,1,1899,Qtr 4,December,31,11,34,1899,Qtr 4,December,31,12,28,REV,20020102,1899,Qtr 4,December,31,11,30,PJG,KHI,D,DL04
BDB,1899,Qtr 4,December,31,20020109,1899,Qtr 4,December,31,515,1899,Qtr 4,December,31,5,59,1,1899,Qtr 4,December,31,5,19,1899,Qtr 4,December,31,5,50,REV,20020109,1899,Qtr 4,December,31,5,10,GWD,TUK,D,DL35
BDB,1899,Qtr 4,December,31,20020109,1899,Qtr 4,December,31,515,1899,Qtr 4,December,31,4,55,1,1899,Qtr 4,December,31,3,10,1899,Qtr 4,December,31,4,47,REV,20020109,1899,Qtr 4,December,31,3,0,KHI,GWD,D,DL35
BDB,1899,Qtr 4,December,31,20020109,1899,Qtr 4,December,31,516,1899,Qtr 4,December,31,7,59,1,1899,Qtr 4,December,31,6,29,1899,Qtr 4,December,31,7,55,REV,20020109,1899,Qtr 4,December,31,6,20,TUK,KHI,D,DL35
BDB,1899,Qtr 4,December,31,20020104,1899,Qtr 4,December,31,527,1899,Qtr 4,December,31,7,55,1,1899,Qtr 4,December,31,6,25,1899,Qtr 4,December,31,7,50,REV,20020104,1899,Qtr 4,December,31,6,0,KHI,TUK,D,DL01
BDB,1899,Qtr 4,December,31,20020104,1899,Qtr 4,December,31,528,1899,Qtr 4,December,31,11,0,1,1899,Qtr 4,December,31,9,34,1899,Qtr 4,December,31,10,55,REV,20020104,1899,Qtr 4,December,31,9,25,PJG,KHI,D,DL01
BDB,1899,Qtr 4,December,31,20020104,1899,Qtr 4,December,31,528,1899,Qtr 4,December,31,9,5,1,1899,Qtr 4,December,31,8,25,1899,Qtr 4,December,31,9,0,REV,20020104,1899,Qtr 4,December,31,8,15,TUK,PJG,D,DL01
